longitude,latitude,Number_of_Vehicles,Number_of_Casualties,Time,Speed_limit,Accident_Severity
36.7,27.8,11.7,6.6,1.11,191.7,4.0
89.5,56.7,17.8,14.5,6.95,123.6,2.0
108.7,149.3,2.1,33.1,11.13,56.2,3.0
88.0,13.5,17.1,3.8,2.48,52.9,3.0
81.3,188.5,43.9,28.6,22.42,37.2,2.0
6.3,53.3,2.5,31.9,12.44,34.8,1.0
125.4,170.8,11.3,24.8,11.22,196.4,2.0
61.0,120.5,49.4,51.9,2.82,127.0,3.0
42.9,47.5,40.2,4.3,5.10,127.9,4.0
57.6,69.2,47.9,36.8,13.01,147.8,4.0
112.1,78.4,31.7,35.2,20.03,151.2,2.0
3.8,103.8,4.7,9.8,15.24,93.3,2.0
84.2,162.2,49.1,6.0,23.72,166.4,2.0
49.8,67.8,7.4,66.8,7.63,16.7,2.0
86.6,180.6,1.8,56.0,13.54,26.0,1.0
107.8,113.1,43.0,45.7,13.28,158.7,2.0
91.8,182.7,17.6,95.5,1.27,72.1,4.0
123.7,175.8,18.0,19.1,1.52,66.7,2.0
68.8,162.8,45.9,95.8,23.50,121.2,3.0
57.2,47.2,27.2,70.5,10.62,88.7,4.0
90.6,25.2,6.4,39.9,2.67,98.2,3.0
73.7,26.6,19.7,38.0,7.82,9.5,3.0
74.1,63.1,45.1,89.7,13.62,154.3,3.0
116.9,23.5,13.1,15.5,21.94,57.6,1.0
59.7,181.6,10.9,91.2,5.60,91.9,3.0
25.9,14.8,22.2,92.5,1.72,15.9,2.0
51.2,94.5,28.3,4.0,13.39,115.8,3.0
36.3,69.7,19.2,59.5,7.95,123.9,2.0
121.5,47.2,45.4,28.3,17.80,74.5,2.0
41.4,168.8,13.6,51.0,13.41,163.5,2.0
80.1,50.5,2.2,22.7,3.86,170.6,3.0
46.0,133.0,37.8,68.2,16.16,17.8,2.0
7.6,81.3,37.2,88.0,20.21,101.9,3.0
111.6,48.4,47.4,5.7,1.58,38.1,4.0
21.3,26.0,22.8,50.2,12.05,122.2,1.0
90.3,38.9,22.4,50.9,9.54,168.5,4.0
26.8,92.2,37.7,87.9,15.77,129.0,4.0
96.1,46.6,22.3,49.7,7.97,11.4,4.0
32.2,98.3,47.9,98.4,14.41,13.1,3.0
32.7,173.1,43.5,15.7,18.60,68.8,2.0
20.8,170.6,30.7,32.9,3.76,95.4,1.0
63.4,106.1,1.0,59.7,10.11,59.7,3.0
81.0,48.4,7.9,41.8,18.73,75.1,1.0
117.4,41.0,22.7,21.9,14.49,13.4,4.0
107.9,106.7,33.1,94.9,22.22,109.9,1.0
26.8,44.4,20.3,44.2,10.44,51.3,3.0
74.5,73.7,19.3,6.0,12.09,106.5,1.0
42.3,43.5,1.1,71.9,22.46,88.9,3.0
121.5,136.6,23.7,59.6,14.24,38.2,4.0
123.8,84.9,41.3,23.6,3.36,7.0,2.0
55.5,114.7,44.4,54.3,21.65,74.0,3.0
49.8,46.0,11.5,38.6,0.26,148.9,3.0
12.9,68.6,38.1,58.0,16.63,75.2,3.0
75.9,173.5,8.3,12.9,22.11,119.7,3.0
13.0,23.8,19.6,52.3,18.58,64.3,1.0
103.0,176.2,1.9,75.2,15.87,34.9,3.0
61.7,133.3,2.5,40.3,23.76,133.4,3.0
27.6,137.1,3.4,17.3,13.55,75.0,2.0
7.5,63.4,33.3,41.1,14.81,114.4,2.0
104.5,177.0,8.0,26.1,0.46,69.1,1.0
62.4,181.6,43.9,94.4,18.64,7.5,2.0
115.6,134.4,37.4,19.1,3.76,194.0,2.0
112.8,176.5,24.1,43.3,4.76,187.2,4.0
121.4,97.9,29.7,97.4,22.64,197.7,2.0
118.0,169.3,40.7,13.8,6.85,77.7,1.0
3.3,30.6,42.7,52.7,0.75,77.8,2.0
88.8,147.8,33.9,38.3,15.44,154.8,4.0
17.5,127.1,8.7,94.2,12.46,99.0,1.0
68.0,87.9,36.0,39.6,5.25,163.9,4.0
83.8,20.8,11.4,15.3,9.80,59.1,1.0
19.4,43.3,20.6,75.1,5.44,117.6,4.0
112.6,64.5,30.0,25.6,7.56,118.9,3.0
98.2,173.1,7.6,77.7,10.80,167.5,4.0
90.1,87.2,17.0,76.9,16.71,123.3,3.0
42.8,91.1,2.4,73.0,2.63,82.2,4.0
73.2,104.7,19.2,81.3,16.71,163.5,1.0
91.3,187.4,3.9,64.3,11.77,165.4,4.0
122.9,29.9,22.7,75.5,15.01,33.2,3.0
16.8,45.8,20.4,58.4,0.32,34.1,3.0
40.4,178.4,15.4,81.3,8.95,43.9,1.0
90.1,73.1,25.1,84.7,14.65,32.9,1.0
82.2,146.9,14.7,89.7,5.91,175.6,2.0
19.9,88.6,25.0,49.1,1.41,166.7,3.0
3.9,148.4,47.7,49.4,18.05,80.6,4.0
43.1,188.4,20.6,88.0,3.88,185.4,3.0
57.9,162.7,16.1,21.4,6.67,156.2,2.0
113.1,103.2,49.6,61.7,22.78,59.2,4.0
16.6,34.6,2.8,6.5,19.93,167.9,1.0
25.9,104.4,44.4,57.9,19.34,159.3,2.0
84.6,28.6,49.5,36.0,1.67,21.9,4.0
106.7,53.6,34.4,23.8,11.08,158.5,3.0
92.0,93.2,15.5,94.0,9.05,86.7,3.0
7.2,49.1,17.8,9.7,16.44,88.7,4.0
77.4,45.6,34.9,48.6,23.57,46.1,4.0
63.6,26.4,32.8,68.2,16.51,95.2,2.0
125.2,34.6,27.7,92.1,22.61,60.1,2.0
16.8,171.9,23.2,63.5,22.32,111.6,3.0
98.3,131.9,29.6,75.2,20.17,143.0,1.0
94.5,98.6,27.9,71.4,23.54,97.8,4.0
102.4,17.9,19.4,20.9,9.32,27.7,2.0
67.2,139.1,26.9,28.1,20.53,120.5,3.0
9.8,20.6,38.0,71.5,22.21,9.2,3.0
70.0,177.5,19.6,40.3,22.10,72.5,4.0
40.3,48.2,10.5,18.8,4.52,161.7,2.0
54.0,171.6,32.4,69.2,20.63,124.3,4.0
16.2,117.3,29.5,4.6,3.82,120.0,2.0
38.0,34.7,14.5,40.1,15.77,43.4,4.0
66.3,149.4,49.7,10.6,13.20,43.9,1.0
40.7,13.8,2.2,56.3,14.99,46.3,2.0
117.6,63.4,34.8,87.1,14.07,64.2,1.0
50.2,105.7,9.5,7.5,7.87,164.9,3.0
30.1,111.1,9.5,63.9,9.10,5.1,3.0
11.6,64.7,45.3,28.9,13.95,64.8,1.0
114.8,30.6,10.3,60.4,18.79,91.8,3.0
89.2,165.4,19.5,23.4,2.50,108.9,4.0
80.6,185.4,38.8,80.0,4.94,23.1,1.0
108.6,15.2,11.8,13.4,8.32,194.9,3.0
68.9,73.3,45.3,68.3,7.72,126.5,2.0
25.6,50.9,9.7,64.4,4.41,165.0,4.0
73.4,153.3,23.4,68.6,19.46,37.1,2.0
2.5,156.8,25.6,54.3,5.43,82.4,4.0
118.1,97.0,26.8,4.5,4.85,113.6,4.0
73.2,36.0,10.2,75.4,18.90,176.9,4.0
106.7,190.0,41.5,73.8,3.83,77.2,3.0
106.1,142.3,7.3,96.4,5.07,38.0,1.0
83.1,138.1,10.1,21.1,15.08,165.0,3.0
92.4,48.9,33.1,9.4,21.14,142.7,2.0
35.8,124.6,2.7,91.4,19.47,107.6,4.0
27.5,85.4,32.4,41.6,11.53,67.1,1.0
68.5,50.8,7.7,61.4,0.69,21.8,4.0
61.8,95.7,30.7,22.1,23.01,27.6,3.0
14.2,146.4,35.6,50.2,6.67,119.7,4.0
2.4,161.7,48.6,17.5,18.16,108.1,3.0
21.0,28.8,46.6,68.4,22.05,33.2,2.0
51.5,131.1,26.8,73.1,20.17,58.2,2.0
8.0,73.8,6.0,37.2,13.57,199.7,4.0
114.6,175.3,35.2,1.7,8.52,177.9,1.0
15.1,131.0,19.5,44.5,2.41,20.0,3.0
46.8,158.0,8.3,77.4,2.78,130.8,4.0
114.1,148.7,42.6,85.7,14.71,185.4,3.0
86.9,120.6,3.9,4.7,14.47,120.5,2.0
10.5,28.6,6.7,5.7,14.74,194.4,1.0
89.5,13.3,29.3,74.6,5.61,40.3,1.0
110.2,107.0,14.5,46.1,5.98,85.3,2.0
62.5,19.9,37.6,90.8,6.77,125.1,4.0
43.1,48.6,5.0,82.7,1.06,17.9,2.0
96.3,31.1,15.4,80.6,1.71,149.6,3.0
114.9,11.6,5.3,14.6,10.53,42.6,2.0
40.9,146.6,4.5,93.6,5.96,73.7,1.0
125.1,174.8,49.4,88.8,9.52,132.9,3.0
54.6,170.1,46.8,97.8,21.88,181.3,4.0
126.6,43.9,48.4,32.3,18.62,111.5,1.0
124.2,81.7,10.0,44.8,12.62,106.0,2.0
69.6,155.6,34.3,90.1,5.33,33.4,2.0
21.8,142.7,36.1,43.3,14.82,185.0,4.0
69.3,21.9,9.8,70.2,3.56,155.2,2.0
90.6,113.3,39.3,47.2,9.35,34.0,4.0
77.5,84.0,10.3,81.7,14.50,138.6,4.0
114.4,143.7,38.0,78.8,2.62,135.8,1.0
114.3,42.1,18.3,17.0,17.94,161.0,4.0
66.7,81.4,39.1,6.7,0.42,90.9,3.0
119.5,144.8,8.8,1.6,1.54,87.3,4.0
113.0,43.0,27.3,25.4,18.60,8.7,3.0
23.2,142.0,42.2,10.2,2.94,127.9,3.0
81.2,132.7,3.7,89.2,20.15,87.5,2.0
18.0,107.3,6.2,66.7,18.74,80.9,3.0
33.2,90.7,47.2,32.9,1.12,70.8,2.0
58.1,155.6,36.0,72.5,10.97,190.6,4.0
126.2,134.5,9.4,16.8,20.74,65.4,3.0
70.9,51.0,13.9,59.9,10.35,32.0,2.0
85.4,10.5,33.1,15.9,11.00,14.6,1.0
92.3,100.6,4.1,91.7,13.91,172.0,1.0
127.6,108.0,27.3,49.3,19.90,144.2,3.0
11.0,10.2,15.3,84.7,0.36,198.3,4.0
46.8,65.1,27.2,24.5,9.39,57.6,1.0
3.8,21.2,26.1,85.1,12.16,11.3,4.0
36.2,59.3,3.7,44.6,23.67,46.6,3.0
37.4,34.5,20.2,82.1,16.79,148.3,3.0
85.2,64.2,29.3,93.4,2.91,193.8,1.0
85.6,179.6,3.4,11.5,7.42,64.0,2.0
80.3,148.6,41.4,16.5,8.65,34.6,2.0
74.7,45.5,33.0,87.3,7.18,168.6,1.0
120.3,181.4,36.9,96.8,22.32,19.1,3.0
123.8,84.0,2.3,95.3,21.57,32.4,4.0
93.8,115.7,17.4,38.8,4.38,62.2,4.0
51.6,54.4,44.2,5.2,8.41,198.9,3.0
96.2,166.1,46.7,97.9,10.19,104.4,4.0
29.6,165.5,3.7,82.6,17.10,69.2,4.0
101.6,66.6,12.0,73.6,11.73,100.8,4.0
62.6,185.6,15.0,11.7,17.31,185.1,3.0
36.5,32.8,17.1,22.2,0.14,183.6,3.0
89.1,94.1,21.0,26.7,22.61,7.9,3.0
90.0,175.6,36.7,68.4,11.69,191.0,4.0
17.6,29.7,41.6,53.1,21.88,195.0,4.0
70.3,138.6,37.0,9.3,5.73,35.5,3.0
85.3,133.5,44.7,17.1,11.35,89.8,2.0
75.0,171.9,10.5,62.4,5.40,164.8,4.0
116.6,73.0,24.4,92.0,0.37,182.1,1.0
97.7,95.4,39.1,25.5,0.55,64.9,3.0
24.8,131.4,32.1,53.6,21.16,15.2,1.0
123.5,146.3,4.2,98.7,4.01,192.7,1.0
60.8,54.9,31.7,13.3,15.93,164.5,3.0
22.0,21.7,36.6,49.2,13.30,124.3,2.0
17.7,184.6,47.1,19.7,8.60,109.9,4.0
29.0,162.2,8.1,100.0,21.29,130.1,3.0
34.9,18.7,46.8,45.8,18.46,163.5,2.0
89.0,67.8,1.9,73.0,0.92,157.3,1.0
46.3,26.5,12.7,9.1,10.97,89.8,1.0
98.5,62.2,26.7,45.6,14.63,199.7,3.0
44.8,142.2,14.4,87.4,1.97,126.5,4.0
107.5,141.5,13.1,25.7,14.78,147.7,3.0
64.0,171.2,35.2,7.2,4.04,198.6,3.0
39.9,92.0,17.3,46.2,10.18,69.9,3.0
103.9,138.2,11.3,54.2,9.68,116.3,3.0
83.4,13.5,18.7,76.0,23.72,62.9,3.0
12.5,148.3,38.1,40.0,7.33,46.3,1.0
68.0,15.4,1.3,66.7,11.54,61.8,3.0
2.6,188.6,34.4,44.2,6.25,154.3,1.0
103.4,44.9,18.5,34.7,20.70,136.1,3.0
62.4,134.9,39.4,0.5,17.94,43.0,3.0
28.4,159.1,15.3,41.9,2.64,107.1,4.0
118.6,164.3,43.4,17.3,7.01,55.8,2.0
94.0,12.5,31.1,49.0,23.07,167.2,2.0
67.2,120.5,44.5,29.8,9.14,89.4,4.0
63.1,77.9,48.2,79.4,19.50,188.6,1.0
49.6,72.3,23.6,51.6,8.05,55.8,1.0
110.5,131.5,18.9,98.4,5.70,118.0,3.0
116.0,15.9,10.1,78.7,20.96,36.2,3.0
75.8,74.6,12.3,35.0,12.30,37.0,2.0
114.0,165.5,38.0,28.7,3.77,27.2,4.0
96.8,88.3,23.0,8.4,10.36,31.8,1.0
6.8,17.0,24.8,39.3,3.94,119.7,2.0
32.2,65.3,39.1,100.0,0.14,8.0,2.0
87.5,12.2,35.8,55.4,4.41,126.7,1.0
120.9,177.3,6.2,68.9,3.16,19.9,3.0
49.0,149.8,32.7,76.1,11.04,185.9,2.0
27.6,131.9,20.6,51.7,11.67,176.7,3.0
116.8,134.7,20.1,7.4,7.78,144.3,1.0
77.6,156.2,34.1,32.0,12.17,194.1,2.0
45.6,37.8,45.1,38.9,12.46,76.2,2.0
88.7,109.4,46.6,76.9,14.37,188.3,3.0
20.2,43.4,8.1,73.4,1.16,153.4,1.0
94.8,122.1,40.7,94.5,13.85,67.7,2.0
48.0,149.3,26.1,74.6,21.14,132.5,2.0
8.0,173.3,7.3,68.9,16.28,28.2,1.0
51.8,177.3,26.9,86.2,11.81,90.4,4.0
114.5,71.1,42.3,19.2,10.20,40.4,2.0
58.3,181.6,45.8,18.4,7.37,39.4,4.0
8.4,111.3,48.3,44.0,12.74,180.8,3.0
64.8,171.7,27.3,24.5,23.90,84.1,2.0
39.0,31.9,1.9,82.5,5.86,79.8,3.0
82.6,137.3,3.7,61.4,13.70,96.4,1.0
19.0,118.1,43.9,60.7,7.63,170.3,3.0
110.5,107.0,17.3,70.0,19.81,99.2,3.0
45.9,122.9,4.4,14.8,20.62,9.7,4.0
92.4,66.0,48.9,85.7,4.64,58.3,2.0
4.9,112.6,29.7,44.9,13.11,70.9,2.0
49.4,102.4,27.0,76.5,9.97,196.9,2.0
77.0,45.2,25.8,84.2,3.11,160.8,4.0
48.0,92.7,31.5,98.1,7.38,129.4,4.0
7.2,31.8,24.8,40.0,11.19,102.5,3.0
58.6,71.8,28.5,55.2,19.95,62.3,2.0
83.4,81.7,36.5,19.1,3.27,90.6,4.0
95.1,184.5,30.7,98.5,18.81,51.3,3.0
72.0,50.7,34.0,87.5,23.48,182.0,3.0
3.1,155.5,13.0,70.9,6.35,33.3,1.0
27.9,45.5,17.1,100.2,0.45,146.7,4.0
93.7,66.9,47.9,52.9,10.69,144.1,1.0
119.2,138.9,2.5,41.0,18.98,69.4,3.0
74.5,45.0,37.2,9.4,18.40,158.6,4.0
95.8,40.8,23.9,5.8,11.76,65.7,3.0
72.1,37.5,16.8,74.6,0.05,178.9,2.0
78.9,24.5,14.9,15.3,19.76,125.5,2.0
90.3,90.5,17.9,67.0,13.04,38.1,2.0
50.5,33.9,33.8,5.5,14.48,120.7,3.0
31.2,79.3,9.6,67.3,20.07,186.6,3.0
126.1,131.0,14.3,51.7,14.17,17.2,3.0
117.9,45.1,35.1,32.0,20.35,36.6,4.0
111.6,115.5,35.8,43.6,22.05,186.4,2.0
27.9,24.5,42.1,0.4,7.73,164.3,4.0
25.9,33.3,7.3,18.2,21.79,59.5,2.0
110.7,131.7,47.6,85.3,3.54,111.9,1.0
5.3,71.0,2.4,63.2,3.46,176.8,3.0
29.8,168.4,35.9,71.9,20.34,156.2,1.0
83.5,48.8,13.1,28.0,16.50,167.4,2.0
110.4,45.6,5.3,21.8,11.73,174.8,2.0
60.5,12.2,35.7,33.7,5.99,51.0,2.0
71.7,30.5,34.8,47.9,16.12,91.3,3.0
7.0,99.1,9.8,73.3,19.21,45.7,1.0
119.0,138.8,47.7,40.4,0.25,56.1,1.0
34.8,122.3,48.1,62.5,3.51,99.9,4.0
113.5,110.5,31.6,22.0,3.51,75.9,2.0
109.1,39.4,42.7,93.8,11.13,91.9,2.0
88.9,91.3,39.8,16.5,16.69,87.2,3.0
54.1,150.0,18.2,26.6,20.29,5.1,4.0
92.9,59.0,42.9,17.5,6.90,173.4,1.0
57.6,189.2,47.0,25.6,15.11,63.9,4.0
79.7,72.6,7.1,55.9,21.10,117.7,2.0
91.6,83.8,44.9,95.5,0.51,8.3,2.0
108.4,10.3,26.8,89.9,9.97,53.6,2.0
99.2,137.8,45.9,25.6,18.13,144.5,3.0
2.9,41.7,5.7,17.2,8.88,186.8,2.0
42.1,39.2,45.6,73.5,1.00,71.2,3.0
5.2,65.2,37.1,70.1,6.29,183.0,4.0
107.5,116.4,5.4,74.0,9.57,89.9,4.0
84.1,29.9,1.5,43.7,13.80,119.6,2.0
116.7,67.9,39.7,93.3,2.55,34.7,3.0
123.8,181.9,26.0,62.2,14.02,62.9,4.0
51.6,16.1,43.3,0.5,7.02,34.1,2.0
42.2,174.4,38.2,4.7,3.42,170.3,2.0
58.3,59.7,10.5,39.5,8.64,103.4,4.0
78.2,36.5,32.9,87.6,19.83,196.3,4.0
87.8,48.6,14.4,93.3,16.73,67.6,2.0
5.7,155.2,33.3,95.4,22.93,145.2,1.0
83.4,150.0,8.6,76.1,11.42,122.5,3.0
43.7,25.8,29.3,82.5,1.71,22.5,3.0
86.0,129.3,28.1,27.7,12.62,40.5,3.0
96.3,33.7,23.7,62.6,18.05,86.1,2.0
78.7,87.7,21.0,18.0,10.33,157.9,4.0
52.5,124.2,15.6,58.0,0.72,138.3,4.0
96.4,135.2,5.2,78.1,9.61,150.4,2.0
9.9,80.7,37.4,53.0,12.44,84.9,4.0
27.2,165.8,48.9,29.1,18.35,115.7,3.0
9.5,40.2,42.4,96.6,21.58,130.3,1.0
49.8,119.3,31.2,43.6,12.73,69.8,1.0
77.2,57.2,40.1,4.6,23.97,170.7,4.0
49.3,24.2,12.4,98.3,10.73,91.5,4.0
74.4,36.6,7.9,29.5,9.76,134.0,1.0
125.1,168.9,49.9,60.3,3.33,39.1,4.0
100.9,28.3,49.8,15.1,2.22,47.2,1.0
124.8,65.7,6.6,30.3,11.98,111.6,1.0
101.9,129.4,26.1,95.8,1.37,60.9,2.0
35.4,67.6,14.8,45.4,17.95,20.5,4.0
112.3,46.7,36.8,91.6,15.15,172.1,4.0
48.2,10.4,38.0,26.1,4.15,119.2,2.0
25.0,163.8,4.5,20.9,21.32,85.1,4.0
109.2,179.2,38.9,61.4,4.90,96.1,1.0
42.8,122.0,10.7,35.3,3.10,32.2,3.0
121.2,184.0,19.6,94.0,12.83,122.1,3.0
52.8,108.7,43.3,82.9,3.10,11.5,4.0
37.8,77.2,34.3,12.6,19.09,40.4,3.0
43.6,22.8,38.5,98.0,3.54,30.5,4.0
9.6,38.0,35.2,22.2,21.00,88.9,1.0
47.1,82.2,33.5,33.9,4.09,21.2,3.0
119.8,14.3,40.5,93.0,21.36,101.5,2.0
74.2,36.8,12.0,94.2,4.18,50.7,4.0
29.4,11.6,27.3,64.0,2.26,175.0,2.0
75.4,183.0,2.4,14.1,4.66,171.5,4.0
106.6,135.3,41.5,44.3,6.17,86.7,1.0
103.1,159.8,8.3,31.0,13.09,125.0,3.0
21.7,35.3,12.6,74.4,7.68,51.2,1.0
103.7,27.2,23.8,97.8,15.07,182.6,1.0
126.1,26.0,24.6,84.1,20.17,101.9,3.0
93.7,17.6,4.1,60.0,8.11,49.9,1.0
90.0,55.7,23.0,84.5,21.44,68.6,2.0
79.3,37.6,29.4,32.1,12.21,80.0,1.0
114.5,65.9,17.0,93.4,21.24,77.1,3.0
86.5,23.2,42.9,28.7,20.91,179.6,1.0
14.1,120.6,22.7,34.1,20.03,194.7,3.0
62.1,92.5,37.8,90.5,17.74,64.9,3.0
33.4,49.0,47.4,59.1,1.75,102.2,1.0
59.8,148.8,31.7,10.8,0.28,55.7,4.0
96.8,91.4,45.0,74.9,17.52,32.6,4.0
9.3,173.9,25.1,39.9,5.82,27.8,1.0
37.5,69.5,30.9,46.8,0.94,163.4,4.0
54.0,19.9,42.4,8.6,3.03,122.0,2.0
70.3,101.2,26.3,77.5,1.74,128.2,3.0
110.4,43.5,32.3,42.4,19.97,71.7,3.0
21.2,152.1,17.9,86.5,14.04,78.0,1.0
71.2,152.2,32.6,66.8,22.14,185.5,4.0
38.6,89.5,22.1,37.6,10.29,118.3,2.0
7.5,154.4,16.3,97.9,1.62,177.4,2.0
89.9,84.2,8.4,57.9,23.81,10.2,1.0
98.9,119.5,3.4,7.0,8.01,190.5,3.0
75.5,22.7,24.3,18.0,18.17,128.0,1.0
124.6,34.2,46.7,49.3,14.40,19.6,2.0
81.0,145.4,13.3,44.3,3.47,68.3,2.0
37.5,159.6,49.1,76.0,10.06,114.3,2.0
44.1,103.0,9.7,68.3,11.46,124.9,1.0
93.6,118.9,44.9,7.4,4.19,167.3,2.0
111.3,172.4,37.2,83.5,10.87,121.2,4.0
81.1,39.8,22.5,39.1,0.08,183.0,1.0
75.7,81.1,4.3,84.7,16.31,19.8,4.0
66.8,149.0,6.2,56.4,5.52,68.4,4.0
65.5,179.7,23.8,62.0,19.69,114.7,4.0
115.8,87.8,12.5,96.4,3.88,126.4,3.0
65.9,130.1,38.3,24.4,16.48,186.7,3.0
22.6,97.7,1.9,84.6,0.88,122.3,2.0
37.9,51.4,14.4,6.7,20.36,87.3,3.0
104.6,133.7,5.7,64.9,9.77,20.4,4.0
105.8,178.3,20.1,38.3,7.71,112.0,4.0
100.7,188.3,28.1,60.7,14.71,159.7,3.0
123.6,187.8,9.8,86.7,12.50,158.6,2.0
67.5,122.4,30.1,79.7,21.19,70.2,3.0
65.1,46.3,30.5,17.4,13.40,60.4,2.0
6.9,83.8,6.1,28.7,6.32,108.4,1.0
16.5,162.0,20.1,56.1,8.21,197.3,2.0
70.8,67.9,20.1,65.6,23.79,155.2,4.0
86.9,63.7,20.5,31.0,12.40,89.4,4.0
19.4,182.3,40.0,93.2,18.74,141.4,3.0
54.6,96.7,33.4,1.3,11.32,77.7,2.0
4.4,56.8,27.9,99.9,21.99,124.9,2.0
61.2,172.4,31.3,75.5,16.56,192.2,1.0
36.0,52.3,38.8,13.2,20.40,62.6,2.0
108.9,172.1,30.4,15.3,13.14,172.9,4.0
25.6,54.2,35.2,97.2,1.50,90.9,3.0
94.2,143.1,47.4,63.0,14.96,6.7,2.0
79.8,43.4,20.6,84.8,17.85,179.2,4.0
110.8,47.2,12.7,32.6,23.02,112.6,1.0
98.0,160.3,16.7,21.9,5.17,164.4,4.0
127.8,138.5,36.0,24.2,19.43,99.6,3.0
33.3,14.5,36.6,25.6,5.65,52.8,4.0
48.3,62.1,39.0,96.9,2.75,11.9,2.0
10.5,110.5,42.7,77.7,16.81,76.4,2.0
67.1,174.9,48.0,97.8,12.17,22.3,2.0
123.7,186.0,16.9,51.3,16.67,59.0,2.0
30.6,68.1,27.4,56.4,22.75,118.7,1.0
45.2,128.2,50.0,60.5,2.60,20.2,1.0
116.2,117.0,29.9,24.1,11.26,56.9,1.0
20.5,180.6,41.8,83.0,13.02,144.2,3.0
81.5,138.2,12.3,90.2,19.97,66.3,4.0
110.9,135.8,24.2,33.2,5.04,74.9,3.0
44.8,189.8,44.9,69.3,2.15,169.2,2.0
5.7,17.6,10.2,63.4,10.97,79.5,1.0
96.3,72.8,29.0,63.9,2.28,91.9,4.0
105.5,110.1,30.2,98.2,8.29,13.1,4.0
66.5,103.7,30.0,75.4,20.40,109.3,3.0
82.8,22.9,12.8,1.8,16.56,169.3,2.0
79.9,40.1,47.7,54.2,17.09,136.7,4.0
86.1,178.9,2.1,60.3,15.77,105.1,2.0
57.4,57.5,9.4,92.8,17.19,68.0,3.0
86.7,19.5,17.8,40.6,3.73,54.8,3.0
67.8,68.2,38.5,61.1,14.81,58.2,4.0
19.7,137.5,29.5,37.9,22.62,62.6,4.0
71.7,75.9,29.0,100.0,16.25,174.5,3.0
120.6,120.1,40.1,100.0,3.31,195.4,3.0
5.1,54.2,11.8,86.8,21.78,185.6,4.0
85.3,55.8,41.9,73.1,16.01,185.6,4.0
119.9,68.8,1.6,77.8,6.09,192.6,2.0
33.4,94.5,46.6,64.3,3.27,6.4,3.0
22.4,59.6,1.8,43.8,8.40,105.7,3.0
44.5,166.1,8.5,74.2,1.82,12.9,4.0
37.7,153.7,1.0,65.8,21.37,115.7,1.0
95.2,176.6,40.4,87.2,10.57,150.6,4.0
69.7,50.6,6.4,50.8,9.48,131.0,3.0
90.0,93.0,15.2,77.3,17.80,71.9,2.0
4.3,144.6,26.6,18.4,17.20,33.7,2.0
99.7,136.6,19.6,27.9,2.35,154.0,4.0
85.9,151.1,34.0,26.7,14.18,81.4,4.0
16.2,84.9,26.3,21.5,16.92,40.7,2.0
66.7,47.8,44.8,23.9,6.37,119.1,3.0
54.2,138.3,30.9,99.9,2.95,69.0,1.0
123.1,179.1,33.7,15.8,6.06,81.5,3.0
96.7,89.5,22.0,76.4,10.66,36.2,4.0
107.7,86.3,32.7,72.9,4.59,168.0,2.0
50.4,95.6,40.0,84.5,2.75,9.7,1.0
119.3,89.3,20.8,62.5,11.19,186.3,4.0
27.2,187.9,8.2,30.1,5.65,142.4,4.0
90.2,70.2,38.1,10.9,7.76,88.9,1.0
44.2,115.8,19.3,97.5,20.26,73.6,3.0
127.9,106.9,42.1,86.6,20.51,56.9,3.0
38.0,56.2,44.2,45.7,16.63,172.8,3.0
21.7,45.5,8.0,92.2,6.11,193.2,4.0
28.2,11.3,49.5,38.5,3.41,63.0,2.0
100.3,160.4,48.3,34.7,11.84,95.9,2.0
28.4,113.7,49.6,25.2,23.63,145.6,1.0
7.4,140.8,39.5,60.4,7.00,194.0,4.0
31.8,122.0,49.8,73.2,2.41,171.7,4.0
71.6,70.0,29.6,5.5,0.51,98.7,2.0
126.1,56.8,45.0,21.0,3.48,146.9,2.0
77.8,188.2,44.0,98.6,19.53,175.2,3.0
19.3,177.4,29.1,95.0,12.29,182.0,2.0
85.0,78.8,28.9,41.9,22.56,64.5,1.0
47.2,63.0,48.8,35.7,21.70,44.0,4.0
120.4,18.0,17.5,20.8,13.67,108.8,1.0
54.0,32.1,24.5,17.1,17.58,81.6,1.0
56.6,38.6,14.5,4.2,15.34,138.3,4.0
51.7,25.9,10.7,92.2,3.61,186.1,4.0
115.9,112.4,38.4,86.6,5.67,56.2,4.0
52.1,106.7,49.4,0.6,16.56,9.3,1.0
95.4,50.8,8.7,81.3,2.37,179.1,2.0
73.1,167.6,27.9,95.1,6.56,63.1,4.0
14.1,20.9,49.0,37.4,20.50,191.9,2.0
53.3,90.2,11.3,54.7,22.21,188.3,3.0
119.1,78.7,20.5,90.0,17.95,87.2,2.0
119.4,155.0,23.5,26.2,6.47,199.5,2.0
17.4,38.9,45.4,34.7,3.94,46.0,1.0
17.1,92.6,3.9,51.2,19.43,125.0,1.0
57.8,80.7,38.9,8.7,21.45,188.2,2.0
58.8,149.4,16.4,17.6,14.05,96.2,2.0
103.8,21.4,46.0,17.4,12.05,20.8,1.0
76.9,139.3,21.3,42.2,22.58,59.6,3.0
92.7,149.8,8.4,56.0,6.20,176.3,2.0
98.3,112.3,20.7,72.2,12.21,188.3,3.0
11.8,152.3,43.3,53.4,1.60,184.0,1.0
124.5,144.7,30.1,6.1,10.94,13.9,4.0
103.9,46.1,6.9,75.5,23.26,7.8,4.0
128.0,19.5,41.2,91.2,22.35,74.0,2.0
