longitude,latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Speed_limit,Light_Conditions,Date,time of police
93.61710347,27.09478463,1,3,1,1,2,15:03,30,1,28-02-2018,
93.62906603,27.10067575,1,3,2,1,4,14:05,30,1,30-03-2018,
93.62072965,27.10139804,1,3,2,1,3,22:16,30,4,29-03-2018,
93.62042383,27.10234172,1,3,2,1,4,15:53,30,1,23-03-2018,
93.61699024,27.0890116,1,3,1,1,6,14:28,30,1,11/3/2018,
93.62602868,27.10238881,1,3,1,1,4,16:50,30,1,23-03-2018,
93.62273866,27.09918649,1,3,2,1,4,10:58,30,1,9/3/2018,
93.6194988,27.09525434,1,3,1,1,3,23:30,30,4,1/3/2018,
93.61902738,27.09717138,1,3,1,2,5,17:55,30,1,17-03-2018,
93.62302077,27.10318971,1,3,2,1,6,14:45,30,1,11/3/2018,
93.61181817,27.09654605,1,3,1,1,5,18:30,30,4,3/3/2018,
93.63097086,27.10461688,1,3,2,1,2,9:15,30,1,7/3/2018,
93.63133517,27.09354038,1,3,2,1,4,17:20,30,1,16-03-2018,
93.63387745,27.08945504,1,3,1,1,5,1:14,30,4,31-03-2018,
93.63060091,27.09515911,1,2,1,1,3,9:59,30,1,8/3/2018,
93.61020615,27.09282901,1,3,2,1,4,9:07,30,1,6/4/2018,
93.60995612,27.10233755,1,3,1,1,4,12:52,30,1,30-03-2018,
93.6329129,27.10206203,1,3,1,1,5,16:50,30,1,31-03-2018,
93.62804018,27.09319948,1,3,1,1,5,19:35,30,4,31-03-2018,
93.62721566,27.08890612,1,3,2,1,5,19:21,30,1,31-03-2018,
93.62237693,27.09411552,1,2,1,1,6,15:50,30,1,1/4/2018,
93.63009608,27.10389504,1,3,2,2,4,17:41,30,1,13-04-2018,
93.62027739,27.10366171,1,3,1,1,1,4:00,30,4,3/4/2018,
93.61082791,27.09215012,1,3,2,1,2,14:20,30,1,4/4/2018,
93.61312545,27.09191547,1,3,2,1,7,9:13,30,1,9/4/2018,
93.62597969,27.09872609,1,3,2,1,4,15:39,30,1,30-03-2018,
93.62090306,27.10379329,1,3,2,1,3,16:35,30,1,29-03-2018,
93.61162687,27.10028427,1,3,2,1,7,16:46,30,1,26-03-2018,
93.62375969,27.10536326,1,3,2,1,3,14:50,30,1,29-03-2018,
93.62875106,27.09902774,1,3,2,1,5,10:00,30,1,24-03-2018,
93.62892619,27.09409313,1,3,1,1,6,14:55,30,1,25-03-2018,
93.62765144,27.09539139,1,3,2,1,4,9:20,30,1,23-03-2018,
93.61330455,27.09533768,1,3,2,4,4,11:36,30,1,16-03-2018,
93.62106159,27.09676452,1,3,1,1,6,1:25,30,4,8/4/2018,
93.60837256,27.10575222,1,3,2,1,6,8:45,30,1,15-04-2018,
93.62976587,27.09075725,1,3,1,1,5,15:47,30,1,7/4/2018,
93.60955588,27.09384934,1,3,2,1,1,18:47,30,1,10/4/2018,
93.61364924,27.10523234,1,3,1,1,1,22:12,30,4,10/4/2018,
93.61937408,27.10520516,1,2,2,1,7,13:40,30,1,9/4/2018,
93.6123392,27.10434136,1,3,2,1,3,8:45,30,1,29-03-2018,
93.62686095,27.09884341,1,3,2,1,3,16:00,30,1,5/4/2018,
93.62905835,27.09744639,1,3,2,1,4,14:35,30,1,6/4/2018,
93.62654856,27.10307119,1,3,2,1,4,21:40,30,4,6/4/2018,
93.6085233,27.10222606,1,3,2,1,5,21:01,30,4,7/4/2018,
93.62046444,27.08837007,1,2,2,1,4,18:40,30,1,13-04-2018,
93.62886809,27.09962583,1,3,2,1,3,9:15,30,1,1/3/2018,
93.62411339,27.09967757,1,3,2,2,5,18:30,30,4,24-03-2018,
93.62033481,27.10118663,1,3,1,1,3,14:20,30,1,19-04-2018,
93.62021117,27.10657833,1,3,1,1,4,9:00,30,1,9/3/2018,
93.61822281,27.09426787,1,2,1,1,3,22:30,30,4,5/4/2018,
93.6198434,27.09350911,1,3,1,1,1,21:30,30,1,24-04-2018,
93.61123675,27.0908406,1,3,2,1,4,10:30,30,1,13-04-2018,
93.62225623,27.09234338,1,3,2,1,3,17:00,30,1,8/3/2018,
93.62182503,27.08911455,1,3,2,1,3,17:43,30,1,15-03-2018,
93.62429125,27.10448109,1,3,2,1,4,9:35,30,1,6/4/2018,
93.62918696,27.09193999,1,3,2,1,3,9:10,30,1,5/4/2018,
93.62479942,27.09001976,1,3,2,1,6,17:03,30,1,18-03-2018,
93.61317355,27.0926499,1,2,1,1,6,3:30,30,4,18-03-2018,
93.63058175,27.0933751,1,2,2,1,4,18:40,30,1,4/5/2018,
93.6128371,27.10008562,1,3,2,1,6,22:53,30,4,22-04-2018,
93.6300991,27.09276396,1,3,2,1,6,16:35,30,1,18-03-2018,
93.61175039,27.10455358,1,3,1,1,1,22:40,30,4,17-04-2018,
93.61650049,27.09317869,1,3,1,1,3,22:07,30,4,3/5/2018,
93.63413224,27.10273373,1,3,2,1,3,8:51,30,1,12/4/2018,
93.63249876,27.10476878,1,3,2,1,5,14:27,30,1,14-04-2018,
93.61485283,27.08996976,1,3,2,1,6,9:33,30,1,8/4/2018,
93.62252519,27.09789723,1,3,2,1,1,17:26,30,1,3/4/2018,
93.61871311,27.09619992,1,3,3,1,2,15:55,30,1,11/4/2018,
93.61154722,27.10028316,1,3,1,1,3,11:40,30,1,3/5/2018,
93.63276328,27.09100688,1,3,2,1,5,18:00,30,1,14-04-2018,
93.6144426,27.09302718,1,3,2,1,5,11:02,30,1,28-04-2018,
93.63125446,27.10609126,1,3,2,1,4,18:28,30,1,6/4/2018,
93.62099272,27.09031099,1,3,2,1,3,9:16,30,1,5/4/2018,
93.6303511,27.10112555,1,3,2,1,7,7:15,30,1,12/3/2018,
93.62493101,27.08848668,1,3,1,1,7,17:08,30,1,23-04-2018,
93.62223907,27.09351651,1,3,2,1,3,18:00,30,1,26-04-2018,
93.6189936,27.1024204,1,3,1,1,7,13:00,30,1,14-05-2018,
93.63059268,27.09962987,1,3,2,1,3,14:30,30,1,22-03-2018,
93.62043247,27.08985787,1,3,1,1,3,11:25,30,1,22-03-2018,
93.62057054,27.09696982,1,3,2,1,6,15:55,30,1,6/5/2018,
93.62784572,27.09345234,1,3,1,1,7,3:36,30,4,30-04-2018,
93.61246869,27.09969344,1,3,1,1,4,17:41,30,1,27-04-2018,
93.61705573,27.10422142,1,3,1,1,4,18:28,30,1,27-04-2018,
93.61285222,27.09631314,1,3,1,1,6,23:26,30,4,29-04-2018,
93.61491225,27.0997355,1,3,2,1,3,10:48,30,1,19-04-2018,
93.61932011,27.10533006,1,3,1,1,4,10:20,30,1,9/3/2018,
93.62404821,27.10076649,1,3,2,1,5,8:43,30,1,21-04-2018,
93.60920159,27.09210814,1,3,2,1,3,17:47,30,1,15-03-2018,
93.61689243,27.10458573,1,3,1,1,6,15:20,30,1,6/5/2018,
93.61678308,27.10325804,1,3,2,1,6,8:30,30,1,11/3/2018,
93.61729728,27.09516333,1,3,2,1,5,19:19,30,1,14-04-2018,
93.62481449,27.10540858,1,3,1,1,7,1:50,30,4,19-03-2018,
93.62701294,27.08926105,1,3,2,1,4,22:45,30,4,6/4/2018,
93.62010257,27.10103334,1,3,2,1,3,8:45,30,1,5/4/2018,
93.62580564,27.09055643,1,3,2,1,2,8:30,30,1,4/4/2018,
93.63080184,27.09571722,1,3,2,1,4,8:30,30,1,9/3/2018,
93.6316346,27.10212405,1,3,2,1,5,19:25,30,4,7/4/2018,
93.61598215,27.1009226,1,3,1,1,5,11:31,30,1,14-04-2018,
93.62509085,27.0911525,1,2,1,2,5,11:06,30,1,14-04-2018,
93.60823439,27.10242261,1,3,1,1,2,15:30,30,1,4/4/2018,
93.62649178,27.0966878,1,3,1,1,3,7:40,30,1,26-04-2018,
93.63371309,27.1054669,1,3,1,1,4,13:42,30,1,13-04-2018,
93.6339988,27.10192481,1,3,2,1,2,8:00,30,1,11/4/2018,
93.61657954,27.0996265,1,3,2,1,4,17:20,30,1,11/5/2018,
93.62772996,27.09078717,1,3,1,1,5,10:15,30,1,31-03-2018,
93.62275911,27.09472957,1,3,1,1,5,13:05,30,1,21-04-2018,
93.60935933,27.0986315,1,3,2,1,5,11:15,30,1,14-04-2018,
93.62753965,27.09500638,1,3,1,1,5,11:15,30,1,14-04-2018,
93.61475827,27.09651189,1,3,2,1,2,17:39,30,4,21-03-2018,
93.62239991,27.09339647,1,3,1,1,4,17:20,30,1,27-04-2018,
93.62397629,27.10433827,1,3,2,1,6,17:37,30,1,1/4/2018,
93.61667464,27.09613967,1,3,2,1,2,8:44,30,1,4/4/2018,
93.62179477,27.10249517,1,3,1,1,4,10:35,30,1,27-04-2018,
93.62390684,27.10346035,1,3,2,1,2,10:00,30,1,4/4/2018,
93.6163598,27.10138523,1,3,1,1,6,22:15,30,4,29-04-2018,
93.6136393,27.0974141,1,3,1,2,7,23:43,30,4,7/5/2018,
93.63155924,27.09042312,1,3,2,1,6,20:00,30,4,15-04-2018,
93.60868823,27.09119072,1,3,1,1,5,15:27,30,1,5/5/2018,
93.61093568,27.10199315,1,3,2,1,2,14:40,30,1,25-04-2018,
93.6327468,27.09365779,1,3,1,1,6,22:26,30,4,29-04-2018,
93.62660642,27.10602215,1,3,1,1,5,16:34,30,1,28-04-2018,
93.61592547,27.09260848,1,3,1,1,2,15:40,30,1,25-04-2018,
93.62627074,27.09993429,1,3,1,1,1,23:40,30,4,17-04-2018,
93.61447982,27.097401,1,2,1,1,5,20:45,30,4,14-04-2018,
93.61615029,27.10342815,1,2,1,1,2,13:28,30,1,21-03-2018,
93.61794677,27.09722693,1,3,1,1,1,22:00,30,4,24-04-2018,
93.61205024,27.09169904,1,3,1,1,5,14:45,30,1,28-04-2018,
93.622524,27.10267976,1,3,2,1,4,18:45,30,1,20-04-2018,
93.6094662,27.09324347,1,3,1,1,1,12:22,30,1,17-04-2018,
93.62459562,27.09268027,1,3,1,1,7,11:23,30,1,30-04-2018,
93.6270238,27.09899534,1,3,2,1,6,12:10,30,1,15-04-2018,
93.63143962,27.09083385,1,3,2,1,6,12:00,30,1,22-04-2018,
93.62202993,27.09447085,1,3,1,1,1,17:28,30,1,10/4/2018,
93.61840307,27.08794408,1,3,2,1,2,7:45,30,1,18-04-2018,
93.63137654,27.08786627,1,3,1,1,3,19:10,30,1,10/5/2018,
93.62908918,27.10249006,1,3,1,1,6,16:00,30,1,13-05-2018,
93.62686336,27.09758611,1,3,2,1,5,20:37,30,4,21-04-2018,
93.63002939,27.09964949,1,2,1,2,7,0:35,30,4,7/5/2018,
93.61861521,27.08906203,1,3,2,1,3,15:30,30,1,26-04-2018,
93.62385211,27.1018709,1,3,2,2,4,8:05,30,1,27-04-2018,
93.61196555,27.09402746,1,3,2,1,4,5:50,30,1,27-04-2018,
93.6192471,27.10642169,1,3,2,1,4,19:45,30,1,20-04-2018,
93.62381965,27.09482417,1,3,2,1,4,10:45,30,1,20-04-2018,
93.63270839,27.10286394,1,3,1,1,3,18:40,30,1,17-05-2018,
93.61236568,27.09758896,1,3,2,1,4,8:20,30,1,11/5/2018,
93.60976754,27.08853408,1,3,1,1,2,9:30,30,1,9/5/2018,
93.62461253,27.10169846,1,3,2,1,3,10:00,30,1,3/5/2018,
93.61878045,27.10545446,1,3,2,1,4,22:10,30,4,4/5/2018,
93.62247745,27.10322712,1,3,2,1,1,14:32,30,1,10/4/2018,
93.62587867,27.09215058,1,3,1,1,6,18:30,30,1,29-04-2018,
93.61075512,27.09128769,1,3,1,1,6,10:00,30,1,18-03-2018,
93.63318457,27.09581554,1,2,1,1,7,23:45,30,4,7/5/2018,
93.63399538,27.09939345,1,3,1,1,2,19:15,30,1,9/5/2018,
93.61828358,27.09498873,1,3,1,1,7,6:30,30,4,14-05-2018,
93.62103337,27.10433496,1,3,1,1,2,15:25,30,1,9/5/2018,
93.62225463,27.09444097,1,3,1,1,4,9:35,30,1,11/5/2018,
93.61917771,27.10381465,1,3,2,1,6,19:38,30,4,15-04-2018,
93.61726199,27.09798789,1,3,2,1,6,15:50,30,1,15-04-2018,
93.61796841,27.10362429,1,3,2,1,6,9:27,30,1,15-04-2018,
93.61320552,27.09366476,1,3,1,1,3,10:10,30,1,10/5/2018,
93.62068707,27.10117708,1,3,2,1,7,11:40,30,1,7/5/2018,
93.6201022,27.08844905,1,3,2,2,4,9:40,30,1,27-04-2018,
93.62549262,27.09013225,1,3,2,1,2,16:31,30,1,7/3/2018,
93.61300917,27.10069082,1,2,2,1,5,16:15,30,1,21-04-2018,
93.61695618,27.09581453,1,3,2,1,1,22:10,30,4,6/3/2018,
93.63160176,27.10630615,1,3,2,1,1,15:30,30,1,15-05-2018,
93.63095301,27.10018951,1,3,2,1,4,6:50,30,1,4/5/2018,
93.63034954,27.09999631,1,3,2,1,7,13:32,30,1,7/5/2018,
93.62743015,27.10570178,1,3,1,1,2,17:17,30,1,9/5/2018,
93.62682259,27.09633947,1,3,1,1,2,15:27,30,1,16-05-2018,
93.62363745,27.09940542,1,3,1,1,3,16:20,30,1,10/5/2018,
93.62478658,27.08941179,1,3,2,2,5,19:35,30,1,28-04-2018,
93.61140044,27.10005643,1,2,2,1,6,11:20,30,1,27-05-2018,
93.62001894,27.10433675,1,3,2,1,3,13:50,30,1,24-05-2018,
93.6193782,27.09836729,1,3,2,1,7,2:43,30,4,26-02-2018,
93.61255311,27.0926707,1,3,2,1,3,8:34,30,1,17-05-2018,
93.62460336,27.10489242,1,3,2,1,6,11:11,30,1,13-05-2018,
93.62783966,27.09687464,1,3,2,1,1,15:35,30,1,17-04-2018,
93.62998161,27.0926346,1,3,2,1,4,21:45,30,4,27-04-2018,
93.61171258,27.09459864,1,3,1,1,6,15:25,30,1,29-04-2018,
93.62174721,27.09562941,1,3,2,1,5,16:36,30,1,12/5/2018,
93.62861072,27.0926049,1,3,2,1,7,18:35,30,1,23-04-2018,
93.62025288,27.09042653,1,3,2,1,5,17:45,30,1,12/5/2018,
93.62661726,27.10051587,1,2,1,1,5,22:25,30,4,12/5/2018,
93.62406473,27.0983766,1,2,2,1,2,19:21,30,1,2/5/2018,
93.63217152,27.09600732,1,3,2,1,6,16:45,30,1,13-05-2018,
93.6315502,27.10358395,1,3,3,1,6,17:38,30,1,13-05-2018,
93.63013742,27.09893012,1,3,2,1,5,9:15,30,1,12/5/2018,
93.61877615,27.10344492,1,3,2,1,6,22:52,30,4,13-05-2018,
93.62327462,27.08952348,1,3,2,1,1,14:49,30,1,15-05-2018,
93.62126516,27.08934361,1,3,2,1,1,5:54,30,1,15-05-2018,
93.61808664,27.09257233,1,3,1,1,4,18:10,30,1,18-05-2018,
93.62635402,27.09584402,1,2,2,2,5,14:35,30,1,19-05-2018,
93.62604611,27.10071662,1,3,2,1,3,11:55,30,1,24-05-2018,
93.61482278,27.0996082,1,3,2,1,3,17:17,30,1,24-05-2018,
93.6100032,27.09669323,1,2,2,1,3,17:25,30,1,24-05-2018,
93.61154186,27.09655453,1,3,2,1,6,8:55,30,1,6/5/2018,
93.61640703,27.08820488,1,3,1,1,3,11:47,30,1,24-05-2018,
93.6334834,27.10337108,1,3,2,2,4,23:20,30,4,11/5/2018,
93.61957929,27.08887637,1,3,1,1,7,3:40,30,4,23-04-2018,
93.63147816,27.10444605,1,3,2,1,4,9:40,30,1,25-05-2018,
93.62942203,27.09935675,1,3,2,1,4,17:40,30,1,25-05-2018,
93.61239979,27.10068506,1,3,2,1,6,9:34,30,1,27-05-2018,
93.61646175,27.10057287,1,3,2,1,5,12:10,30,1,5/5/2018,
93.62237552,27.10548952,1,3,3,1,7,17:54,30,1,23-04-2018,
93.61371171,27.0942471,1,3,3,1,5,13:40,30,1,26-05-2018,
93.62645739,27.09398482,1,3,1,1,6,8:40,30,1,27-05-2018,
93.61951241,27.09105602,1,3,2,1,2,14:24,30,1,30-05-2018,
93.62079518,27.09969378,1,3,2,1,7,11:30,30,1,14-05-2018,
93.61871783,27.09692184,1,3,2,1,6,16:55,30,1,13-05-2018,
93.60999042,27.09685752,1,3,2,2,2,10:52,30,1,30-05-2018,
93.61396939,27.10243261,1,3,2,1,2,20:00,30,4,30-05-2018,
93.61281482,27.08905136,1,3,2,1,5,15:30,30,1,19-05-2018,
93.61294233,27.09484944,1,3,2,1,6,12:39,30,1,15-04-2018,
93.62271378,27.09159026,1,3,1,1,6,10:45,30,1,27-05-2018,
93.61144048,27.09640698,1,3,2,1,7,13:40,30,1,30-04-2018,
93.62575454,27.09323304,1,3,2,1,3,11:10,30,1,17-05-2018,
93.61184754,27.10546366,1,3,1,1,1,3:05,30,4,29-05-2018,
93.63217536,27.10086827,1,3,2,2,3,13:35,30,1,10/5/2018,
93.62272656,27.09516705,1,3,2,1,6,13:15,30,1,27-05-2018,
93.63134505,27.09015957,1,3,2,2,2,23:36,30,4,2/5/2018,
93.62866881,27.09348343,1,3,2,1,6,8:20,30,1,20-05-2018,
93.61616777,27.10608565,1,3,2,1,3,13:53,30,1,17-05-2018,
93.62096456,27.09345499,1,3,2,1,2,12:46,30,1,6/6/2018,
93.62528904,27.10532848,1,3,1,1,6,13:20,30,1,27-05-2018,
93.62050653,27.08870115,1,3,1,1,2,22:30,30,4,25-04-2018,
93.62766375,27.10428162,1,3,1,1,7,16:35,30,1,7/5/2018,
93.62199959,27.09658885,1,3,1,1,6,14:20,30,1,6/5/2018,
93.61964151,27.08996035,1,3,1,1,3,17:03,30,1,10/5/2018,
93.62604662,27.10627313,1,2,1,1,6,21:38,30,5,27-05-2018,
93.61517216,27.10205674,1,3,2,1,5,12:10,30,1,19-05-2018,
93.62312638,27.08901305,1,3,2,1,5,10:50,30,1,2/6/2018,
93.62331813,27.10624946,1,3,1,1,3,11:48,30,1,31-05-2018,
93.61870339,27.0998595,1,3,1,1,6,8:36,30,1,27-05-2018,
93.62632425,27.09794499,1,3,2,1,4,18:10,30,1,1/6/2018,
93.63175142,27.08827509,1,2,1,1,3,16:01,30,1,31-05-2018,
93.62749552,27.0919689,1,3,2,1,1,15:38,30,1,8/5/2018,
93.61459793,27.09812407,1,3,2,1,4,15:08,30,1,18-05-2018,
93.63350209,27.10059891,1,3,2,1,4,9:11,30,1,11/5/2018,
93.63149625,27.09264916,1,3,2,1,2,17:35,30,1,9/5/2018,
93.60930069,27.09957407,1,3,2,1,4,13:15,30,1,1/6/2018,
93.60950997,27.10233488,1,3,1,1,4,15:55,30,1,4/5/2018,
93.61610221,27.09679075,1,3,1,1,4,16:22,30,1,11/5/2018,
93.61709128,27.1039448,1,3,1,1,2,16:10,30,1,16-05-2018,
93.63398734,27.10064105,1,3,1,1,3,16:00,30,1,17-05-2018,
93.62298848,27.08983527,1,2,2,1,7,16:50,30,1,4/6/2018,
93.61423177,27.10571331,1,2,2,3,4,18:57,30,1,18-05-2018,
93.63376977,27.09572269,1,2,1,1,6,1:16,30,4,10/6/2018,
93.60883072,27.09662936,1,3,1,1,2,9:55,30,1,24-01-2018,
93.62433087,27.10499776,1,3,1,1,4,15:52,30,1,9/3/2018,
93.60929695,27.10340091,1,3,2,1,4,23:59,30,4,23-03-2018,
93.63426937,27.09842482,1,3,2,1,5,7:41,30,1,9/6/2018,
93.62350406,27.09508359,1,3,2,1,2,6:30,30,1,30-05-2018,
93.61329341,27.10421404,1,3,1,1,2,18:09,30,1,9/5/2018,
93.62164252,27.09914266,1,3,2,1,2,16:45,30,1,13-06-2018,
93.6196764,27.09467488,1,3,2,1,7,19:00,30,1,28-05-2018,
93.6271899,27.1031611,1,3,1,1,4,11:40,30,1,8/6/2018,
93.61535621,27.10587346,1,3,2,1,3,12:30,30,1,24-05-2018,
93.62919316,27.0989624,1,3,2,1,1,22:10,30,4,5/6/2018,
93.61107518,27.09196048,1,3,1,1,4,23:20,30,4,1/6/2018,
93.62733704,27.09415141,1,3,1,1,4,12:51,30,1,25-05-2018,
93.62153382,27.10656245,1,3,2,1,6,15:15,30,1,3/6/2018,
93.62414703,27.104178,1,3,1,1,2,20:35,30,4,6/6/2018,
93.63365954,27.10110312,1,3,1,1,4,18:55,30,1,8/6/2018,
93.62742519,27.10311701,1,3,2,1,5,9:42,30,1,9/6/2018,
93.62040858,27.09930608,1,3,2,1,6,9:23,30,1,22-04-2018,
93.62340494,27.08795317,1,3,2,1,6,12:45,30,1,3/6/2018,
93.62272432,27.10338264,1,3,1,1,7,21:10,30,4,28-05-2018,
93.60863389,27.08869547,1,3,2,1,2,18:35,30,1,6/6/2018,
93.61023794,27.10090255,1,2,2,1,5,11:14,30,1,9/6/2018,
93.62338744,27.0939744,1,3,2,1,5,17:30,30,1,2/6/2018,
93.63430101,27.09259291,1,3,2,1,1,12:00,30,1,29-05-2018,
93.61906962,27.09575104,1,3,1,1,2,21:55,30,4,6/6/2018,
93.63004159,27.1031661,1,3,2,1,1,19:42,30,1,29-05-2018,
93.63034906,27.09877453,1,3,1,1,2,8:03,30,1,2/5/2018,
93.61774442,27.0957019,1,3,2,1,7,6:40,30,1,28-05-2018,
93.63158732,27.09868757,1,3,2,1,4,9:05,30,1,1/6/2018,
93.6174191,27.09654232,1,3,1,1,5,14:21,30,1,9/6/2018,
93.6132181,27.09988502,1,3,2,1,2,10:10,30,1,30-05-2018,
93.60821507,27.09391537,1,3,2,1,3,12:45,30,1,10/5/2018,
93.60989081,27.09717377,1,2,2,1,4,10:10,30,1,4/5/2018,
93.62154535,27.09297723,1,3,3,2,4,8:08,30,1,8/6/2018,
93.62039674,27.09413858,1,3,2,1,4,15:37,30,1,4/5/2018,
93.6300257,27.09095293,1,3,2,1,3,11:55,30,1,14-06-2018,
93.62436594,27.10029493,1,3,2,1,2,14:50,30,1,6/6/2018,
93.62173795,27.09501857,1,3,2,2,1,17:28,30,1,19-06-2018,
93.62679132,27.09727917,1,3,2,1,3,6:15,30,1,14-06-2018,
93.61551879,27.10454768,1,3,2,1,4,18:55,30,1,25-05-2018,
93.61536973,27.10437625,1,3,2,1,5,21:48,30,4,2/6/2018,
93.63354577,27.10600444,1,3,1,1,5,7:40,30,1,19-05-2018,
93.6293546,27.09347267,1,3,1,1,7,16:55,30,1,28-05-2018,
93.63144454,27.10187337,1,3,1,1,3,17:00,30,1,17-05-2018,
93.62096023,27.09548165,1,3,2,1,6,17:40,30,1,3/6/2018,
93.63224247,27.09866105,1,3,1,2,4,13:25,30,1,1/6/2018,
93.61680193,27.08847245,1,3,1,1,7,11:25,30,1,23-04-2018,
93.63013201,27.09613022,1,3,2,1,3,21:30,30,4,7/6/2018,
93.60895937,27.09888049,1,3,2,1,5,18:46,30,1,2/6/2018,
93.62071321,27.09386091,1,3,1,1,4,18:40,30,1,1/6/2018,
93.61931515,27.10640949,1,3,2,1,5,14:30,30,1,9/6/2018,
93.62778564,27.09346208,1,3,2,3,3,8:20,30,1,15-03-2018,
93.63286442,27.08964155,1,3,2,1,3,16:10,30,1,7/6/2018,
93.618001,27.10528199,1,3,1,1,3,17:57,30,1,21-06-2018,
93.62030805,27.10314509,1,3,2,1,3,8:05,30,1,17-05-2018,
93.62974283,27.09363308,1,3,2,1,7,13:35,30,1,21-05-2018,
93.61126153,27.09300426,1,3,2,1,4,1:15,30,4,4/5/2018,
93.61257977,27.09737669,1,3,2,1,4,17:51,30,1,18-05-2018,
93.62706422,27.09293428,1,3,3,1,6,19:54,30,1,13-05-2018,
93.6131748,27.08805303,1,3,2,1,2,15:25,30,1,23-05-2018,
93.62463866,27.10492203,1,3,2,1,2,9:13,30,1,27-06-2018,
93.61010615,27.08829541,1,3,2,1,4,10:15,30,1,18-05-2018,
93.61501234,27.09938254,1,3,2,1,1,16:56,30,1,8/5/2018,
93.62217309,27.09657342,1,3,2,1,2,15:30,30,1,23-05-2018,
93.61442479,27.1018384,1,3,1,1,3,21:15,30,4,21-06-2018,
93.62516741,27.08810433,1,3,2,1,1,0:30,30,4,29-05-2018,
93.61575577,27.10498757,1,3,1,1,5,17:03,30,1,16-06-2018,
93.63089844,27.09810689,1,3,1,1,4,16:00,30,1,15-06-2018,
93.61699239,27.10473055,1,3,3,1,4,16:45,30,1,18-05-2018,
93.62720144,27.10032888,1,3,3,1,5,8:20,30,1,19-05-2018,
93.63194108,27.10486973,1,2,2,1,4,15:55,30,1,22-06-2018,
93.60877421,27.09033885,1,3,1,1,3,17:45,30,1,31-05-2018,
93.61634439,27.10112817,1,3,1,1,3,8:44,30,1,21-06-2018,
93.61181703,27.09822277,1,3,2,2,6,15:40,30,1,20-05-2018,
93.61956528,27.0999545,1,3,2,1,7,11:15,30,1,21-05-2018,
93.62709844,27.09100926,1,3,3,1,7,16:15,30,1,25-06-2018,
93.63130341,27.10058487,1,3,2,1,3,18:00,30,1,21-06-2018,
93.62693164,27.09073644,1,3,2,1,4,20:48,30,4,1/6/2018,
93.61525872,27.10207571,1,3,2,1,2,7:25,30,1,20-06-2018,
93.61926395,27.09801095,1,3,2,1,6,7:00,30,1,24-06-2018,
93.63048181,27.09124715,1,3,2,1,7,2:00,30,4,28-05-2018,
93.62306769,27.09360325,1,3,1,1,6,22:00,30,4,24-06-2018,
93.63036571,27.10000035,1,2,2,1,6,21:00,30,4,24-06-2018,
93.63456007,27.1033637,1,3,2,1,4,9:15,30,1,15-06-2018,
93.63232908,27.10375739,1,3,1,1,1,19:40,30,1,26-06-2018,
93.61851843,27.10522252,1,2,1,1,1,23:56,30,4,26-06-2018,
93.60916476,27.09457715,1,3,2,1,5,18:40,30,1,16-06-2018,
93.61249254,27.09156844,1,3,1,1,7,22:40,30,4,25-06-2018,
93.61648996,27.09567093,1,3,1,1,2,23:10,30,4,30-05-2018,
93.62916002,27.09152452,1,3,2,1,6,10:45,30,1,10/6/2018,
93.62125861,27.09794036,1,3,2,1,3,16:40,30,1,14-06-2018,
93.62384925,27.08821299,1,3,2,1,3,7:20,30,1,21-06-2018,
93.63106136,27.09364495,1,3,2,1,2,15:20,30,1,27-06-2018,
93.62596969,27.09833586,1,3,2,1,2,7:30,30,1,20-06-2018,
93.61651263,27.09986867,1,3,1,1,3,23:53,30,4,14-06-2018,
93.60975322,27.09295537,1,3,1,1,1,2:33,30,7,26-06-2018,
93.62714353,27.10024604,1,3,2,2,3,17:48,30,1,7/6/2018,
93.61415322,27.10236085,1,3,2,1,3,8:10,30,1,14-06-2018,
93.61554257,27.09907426,1,3,2,1,7,11:42,30,1,11/6/2018,
93.63134409,27.1047976,1,3,2,1,2,10:30,30,1,20-06-2018,
93.61457878,27.10564254,1,3,2,1,4,7:38,30,1,22-06-2018,
93.62764838,27.10223663,1,3,1,1,3,19:50,30,1,28-06-2018,
93.61911528,27.10335461,1,3,2,1,3,15:05,30,1,7/6/2018,
93.60817415,27.0900845,1,3,2,1,4,18:28,30,1,1/6/2018,
93.61976029,27.0884458,1,3,1,1,4,10:11,30,1,8/6/2018,
93.61642674,27.09841443,1,3,2,1,2,7:42,30,1,6/6/2018,
93.61027562,27.09990821,1,3,2,1,5,12:50,30,1,14-04-2018,
93.63015048,27.10125068,1,3,2,1,2,11:15,30,1,20-06-2018,
93.61792284,27.10112158,1,3,2,1,4,15:25,30,1,22-06-2018,
93.61828208,27.08792733,1,2,1,1,3,10:28,30,1,28-06-2018,
93.63305862,27.09151324,1,2,2,1,5,16:30,30,1,30-06-2018,
93.61102403,27.1043303,1,3,2,1,1,10:40,30,1,12/6/2018,
93.61640399,27.09503728,1,3,2,1,5,7:37,30,1,30-06-2018,
93.61120898,27.09810645,1,3,1,1,3,16:00,30,1,24-05-2018,
93.62172135,27.09694607,1,3,2,1,5,17:15,30,1,16-06-2018,
93.63035262,27.09391191,1,3,2,1,6,10:35,30,1,3/6/2018,
93.62885865,27.10039071,1,3,2,1,1,12:20,30,1,12/6/2018,
93.62981659,27.08924629,1,3,3,1,3,18:40,30,1,7/6/2018,
